Question No,Title,Url,Difficulty,Tag
163,Missing Ranges,https://leetcode.com/problems/missing-ranges,Easy,"Array, Array, Array"
164,Maximum Gap,https://leetcode.com/problems/maximum-gap,Hard,"Radix Sort, Radix Sort, Array, Sorting, Bucket Sort, Bucket Sort, Sorting, Array, Sorting, Array, Bucket Sort, Radix Sort"
165,Compare Version Numbers,https://leetcode.com/problems/compare-version-numbers,Medium,"String, String, Two Pointers, Two Pointers, Two Pointers, String"
166,Fraction to Recurring Decimal,https://leetcode.com/problems/fraction-to-recurring-decimal,Medium,"Math, Hash Table, Math, Math, String, String, Hash Table, Hash Table, String"
167,Two Sum II - Input Array Is Sorted,https://leetcode.com/problems/two-sum-ii-input-array-is-sorted,Medium,"Two Pointers, Binary Search, Two Pointers, Array, Array, Two Pointers, Binary Search, Array, Binary Search"
168,Excel Sheet Column Title,https://leetcode.com/problems/excel-sheet-column-title,Easy,"String, Math, String, String, Math, Math"
169,Majority Element,https://leetcode.com/problems/majority-element,Easy,"Counting, Array, Hash Table, Divide and Conquer, Sorting, Counting, Counting, Sorting, Divide and Conquer, Hash Table, Array, Array, Hash Table, Divide and Conquer, Sorting"
170,Two Sum III - Data structure design,https://leetcode.com/problems/two-sum-iii-data-structure-design,Easy,"Data Stream, Design, Two Pointers, Hash Table, Array, Data Stream, Design, Two Pointers, Hash Table, Array, Data Stream, Array, Hash Table, Two Pointers, Design"
171,Excel Sheet Column Number,https://leetcode.com/problems/excel-sheet-column-number,Easy,"String, String, Math, Math, Math, String"
172,Factorial Trailing Zeroes,https://leetcode.com/problems/factorial-trailing-zeroes,Medium,"Math, Math, Math"
173,Binary Search Tree Iterator,https://leetcode.com/problems/binary-search-tree-iterator,Medium,"Binary Tree, Binary Search Tree, Tree, Design, Iterator, Stack, Tree, Design, Binary Search Tree, Binary Tree, Iterator, Binary Search Tree, Binary Tree, Iterator, Stack, Tree, Design, Stack"
174,Dungeon Game,https://leetcode.com/problems/dungeon-game,Hard,"Matrix, Dynamic Programming, Array, Dynamic Programming, Array, Matrix, Dynamic Programming, Matrix, Array"
175,Combine Two Tables,https://leetcode.com/problems/combine-two-tables,Easy,"Database, Database, Database"
176,Second Highest Salary,https://leetcode.com/problems/second-highest-salary,Medium,"Database, Database, Database"
177,Nth Highest Salary,https://leetcode.com/problems/nth-highest-salary,Medium,"Database, Database, Database"
178,Rank Scores,https://leetcode.com/problems/rank-scores,Medium,"Database, Database, Database"
179,Largest Number,https://leetcode.com/problems/largest-number,Medium,"Sorting, Greedy, Greedy, Sorting, Greedy, String, String, Sorting, String"
180,Consecutive Numbers,https://leetcode.com/problems/consecutive-numbers,Medium,"Database, Database, Database"
181,Employees Earning More Than Their Managers,https://leetcode.com/problems/employees-earning-more-than-their-managers,Easy,"Database, Database, Database"
182,Duplicate Emails,https://leetcode.com/problems/duplicate-emails,Easy,"Database, Database, Database"
183,Customers Who Never Order,https://leetcode.com/problems/customers-who-never-order,Easy,"Database, Database, Database"
184,Department Highest Salary,https://leetcode.com/problems/department-highest-salary,Medium,"Database, Database, Database"
185,Department Top Three Salaries,https://leetcode.com/problems/department-top-three-salaries,Hard,"Database, Database, Database"
186,Reverse Words in a String II,https://leetcode.com/problems/reverse-words-in-a-string-ii,Medium,"Two Pointers, Two Pointers, String, String, String, Two Pointers"
187,Repeated DNA Sequences,https://leetcode.com/problems/repeated-dna-sequences,Medium,"Hash Table, Bit Manipulation, Sliding Window, Rolling Hash, Hash Function, Hash Function, Rolling Hash, Sliding Window, Bit Manipulation, String, Hash Table, Sliding Window, Rolling Hash, String, Hash Table, Bit Manipulation, Hash Function, String"
188,Best Time to Buy and Sell Stock IV,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iv,Hard,"Dynamic Programming, Dynamic Programming, Array, Array, Array, Dynamic Programming"
189,Rotate Array,https://leetcode.com/problems/rotate-array,Medium,"Array, Math, Two Pointers, Two Pointers, Array, Math, Two Pointers, Math, Array"
190,Reverse Bits,https://leetcode.com/problems/reverse-bits,Easy,"Divide and Conquer, Bit Manipulation, Divide and Conquer, Bit Manipulation, Divide and Conquer, Bit Manipulation"
191,Number of 1 Bits,https://leetcode.com/problems/number-of-1-bits,Easy,"Bit Manipulation, Bit Manipulation, Bit Manipulation"
192,Word Frequency,https://leetcode.com/problems/word-frequency,Medium,"Shell, Shell, Shell"
193,Valid Phone Numbers,https://leetcode.com/problems/valid-phone-numbers,Easy,"Shell, Shell, Shell"
194,Transpose File,https://leetcode.com/problems/transpose-file,Medium,"Shell, Shell, Shell"
195,Tenth Line,https://leetcode.com/problems/tenth-line,Easy,"Shell, Shell, Shell"
196,Delete Duplicate Emails,https://leetcode.com/problems/delete-duplicate-emails,Easy,"Database, Database, Database"
197,Rising Temperature,https://leetcode.com/problems/rising-temperature,Easy,"Database, Database, Database"
198,House Robber,https://leetcode.com/problems/house-robber,Medium,"Array, Dynamic Programming, Array, Dynamic Programming, Array, Dynamic Programming"
199,Binary Tree Right Side View,https://leetcode.com/problems/binary-tree-right-side-view,Medium,"Breadth-First Search, Depth-First Search, Tree, Tree, Tree, Depth-First Search, Breadth-First Search, Binary Tree, Depth-First Search, Breadth-First Search, Binary Tree, Binary Tree"
200,Number of Islands,https://leetcode.com/problems/number-of-islands,Medium,"Matrix, Union Find, Depth-First Search, Breadth-First Search, Array, Array, Depth-First Search, Array, Depth-First Search, Breadth-First Search, Union Find, Matrix, Matrix, Breadth-First Search, Union Find"
201,Bitwise AND of Numbers Range,https://leetcode.com/problems/bitwise-and-of-numbers-range,Medium,"Bit Manipulation, Bit Manipulation, Bit Manipulation"
202,Happy Number,https://leetcode.com/problems/happy-number,Easy,"Math, Two Pointers, Two Pointers, Math, Hash Table, Hash Table, Math, Two Pointers, Hash Table"
203,Remove Linked List Elements,https://leetcode.com/problems/remove-linked-list-elements,Easy,"Recursion, Linked List, Recursion, Linked List, Linked List, Recursion"
204,Count Primes,https://leetcode.com/problems/count-primes,Medium,"Number Theory, Number Theory, Math, Array, Number Theory, Enumeration, Math, Array, Enumeration, Math, Array, Enumeration"
205,Isomorphic Strings,https://leetcode.com/problems/isomorphic-strings,Easy,"Hash Table, String, String, String, Hash Table, Hash Table"
206,Reverse Linked List,https://leetcode.com/problems/reverse-linked-list,Easy,"Recursion, Linked List, Recursion, Recursion, Linked List, Linked List"
207,Course Schedule,https://leetcode.com/problems/course-schedule,Medium,"Breadth-First Search, Topological Sort, Topological Sort, Graph, Breadth-First Search, Depth-First Search, Depth-First Search, Depth-First Search, Breadth-First Search, Graph, Topological Sort, Graph"
208,Implement Trie (Prefix Tree),https://leetcode.com/problems/implement-trie-prefix-tree,Medium,"Hash Table, Design, Trie, Trie, Design, String, Hash Table, Hash Table, String, Design, Trie, String"
209,Minimum Size Subarray Sum,https://leetcode.com/problems/minimum-size-subarray-sum,Medium,"Prefix Sum, Binary Search, Array, Array, Binary Search, Sliding Window, Prefix Sum, Prefix Sum, Sliding Window, Binary Search, Array, Sliding Window"
210,Course Schedule II,https://leetcode.com/problems/course-schedule-ii,Medium,"Depth-First Search, Breadth-First Search, Graph, Topological Sort, Depth-First Search, Breadth-First Search, Graph, Topological Sort, Topological Sort, Graph, Breadth-First Search, Depth-First Search"
211,Design Add and Search Words Data Structure,https://leetcode.com/problems/design-add-and-search-words-data-structure,Medium,"String, Trie, Trie, String, Depth-First Search, Design, Trie, Design, String, Depth-First Search, Design, Depth-First Search"
212,Word Search II,https://leetcode.com/problems/word-search-ii,Hard,"Matrix, Array, Backtracking, Trie, Matrix, Matrix, Backtracking, String, Array, Array, String, Backtracking, Trie, Trie, String"
213,House Robber II,https://leetcode.com/problems/house-robber-ii,Medium,"Array, Dynamic Programming, Dynamic Programming, Array, Array, Dynamic Programming"
214,Shortest Palindrome,https://leetcode.com/problems/shortest-palindrome,Hard,"Hash Function, Rolling Hash, String Matching, String, Rolling Hash, String Matching, Hash Function, String, Hash Function, String Matching, Rolling Hash, String"
215,Kth Largest Element in an Array,https://leetcode.com/problems/kth-largest-element-in-an-array,Medium,"Quickselect, Array, Heap (Priority Queue), Heap (Priority Queue), Array, Divide and Conquer, Sorting, Quickselect, Quickselect, Heap (Priority Queue), Sorting, Divide and Conquer, Array, Sorting, Divide and Conquer"
216,Combination Sum III,https://leetcode.com/problems/combination-sum-iii,Medium,"Backtracking, Array, Backtracking, Array, Backtracking, Array"
217,Contains Duplicate,https://leetcode.com/problems/contains-duplicate,Easy,"Array, Array, Hash Table, Sorting, Array, Hash Table, Sorting, Sorting, Hash Table"
218,The Skyline Problem,https://leetcode.com/problems/the-skyline-problem,Hard,"Array, Binary Indexed Tree, Segment Tree, Line Sweep, Heap (Priority Queue), Segment Tree, Binary Indexed Tree, Segment Tree, Line Sweep, Heap (Priority Queue), Ordered Set, Ordered Set, Heap (Priority Queue), Line Sweep, Binary Indexed Tree, Divide and Conquer, Array, Divide and Conquer, Ordered Set, Divide and Conquer, Array"
219,Contains Duplicate II,https://leetcode.com/problems/contains-duplicate-ii,Easy,"Array, Array, Array, Hash Table, Sliding Window, Hash Table, Hash Table, Sliding Window, Sliding Window"
220,Contains Duplicate III,https://leetcode.com/problems/contains-duplicate-iii,Medium,"Array, Sliding Window, Sorting, Bucket Sort, Ordered Set, Bucket Sort, Sorting, Sliding Window, Array, Ordered Set, Bucket Sort, Ordered Set, Sorting, Sliding Window, Array"
221,Maximal Square,https://leetcode.com/problems/maximal-square,Medium,"Matrix, Array, Dynamic Programming, Matrix, Matrix, Dynamic Programming, Array, Dynamic Programming, Array"
222,Count Complete Tree Nodes,https://leetcode.com/problems/count-complete-tree-nodes,Medium,"Tree, Binary Search, Tree, Depth-First Search, Binary Tree, Binary Tree, Depth-First Search, Binary Tree, Depth-First Search, Tree, Binary Search, Binary Search"
223,Rectangle Area,https://leetcode.com/problems/rectangle-area,Medium,"Geometry, Math, Geometry, Math, Geometry, Math"
224,Basic Calculator,https://leetcode.com/problems/basic-calculator,Hard,"Recursion, String, Math, Math, Recursion, Stack, String, Math, Recursion, Stack, String, Stack"
225,Implement Stack using Queues,https://leetcode.com/problems/implement-stack-using-queues,Easy,"Stack, Stack, Design, Queue, Queue, Design, Queue, Design, Stack"
226,Invert Binary Tree,https://leetcode.com/problems/invert-binary-tree,Easy,"Tree, Depth-First Search, Breadth-First Search, Binary Tree, Tree, Binary Tree, Binary Tree, Breadth-First Search, Breadth-First Search, Depth-First Search, Depth-First Search, Tree"
227,Basic Calculator II,https://leetcode.com/problems/basic-calculator-ii,Medium,"Stack, Math, Stack, String, Stack, Math, String, Math, String"
228,Summary Ranges,https://leetcode.com/problems/summary-ranges,Easy,"Array, Array, Array"
229,Majority Element II,https://leetcode.com/problems/majority-element-ii,Medium,"Hash Table, Array, Hash Table, Sorting, Counting, Counting, Sorting, Array, Counting, Sorting, Hash Table, Array"
230,Kth Smallest Element in a BST,https://leetcode.com/problems/kth-smallest-element-in-a-bst,Medium,"Tree, Depth-First Search, Tree, Binary Tree, Binary Search Tree, Depth-First Search, Binary Search Tree, Binary Tree, Binary Tree, Binary Search Tree, Depth-First Search, Tree"
231,Power of Two,https://leetcode.com/problems/power-of-two,Easy,"Bit Manipulation, Math, Recursion, Recursion, Bit Manipulation, Recursion, Math, Bit Manipulation, Math"
232,Implement Queue using Stacks,https://leetcode.com/problems/implement-queue-using-stacks,Easy,"Stack, Queue, Stack, Design, Queue, Design, Queue, Stack, Design"
233,Number of Digit One,https://leetcode.com/problems/number-of-digit-one,Hard,"Recursion, Math, Recursion, Dynamic Programming, Math, Math, Dynamic Programming, Recursion, Dynamic Programming"
234,Palindrome Linked List,https://leetcode.com/problems/palindrome-linked-list,Easy,"Linked List, Stack, Recursion, Two Pointers, Recursion, Recursion, Stack, Two Pointers, Linked List, Stack, Two Pointers, Linked List"
235,Lowest Common Ancestor of a Binary Search Tree,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-search-tree,Easy,"Depth-First Search, Tree, Binary Tree, Binary Search Tree, Depth-First Search, Tree, Binary Tree, Binary Search Tree, Depth-First Search, Tree, Binary Tree, Binary Search Tree"
236,Lowest Common Ancestor of a Binary Tree,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree,Medium,"Depth-First Search, Binary Tree, Depth-First Search, Binary Tree, Depth-First Search, Tree, Tree, Binary Tree, Tree"
237,Delete Node in a Linked List,https://leetcode.com/problems/delete-node-in-a-linked-list,Easy,"Linked List, Linked List, Linked List"
238,Product of Array Except Self,https://leetcode.com/problems/product-of-array-except-self,Medium,"Prefix Sum, Prefix Sum, Array, Prefix Sum, Array, Array"
239,Sliding Window Maximum,https://leetcode.com/problems/sliding-window-maximum,Hard,"Sliding Window, Sliding Window, Heap (Priority Queue), Monotonic Queue, Sliding Window, Heap (Priority Queue), Monotonic Queue, Array, Queue, Monotonic Queue, Heap (Priority Queue), Queue, Queue, Array, Array"
240,Search a 2D Matrix II,https://leetcode.com/problems/search-a-2d-matrix-ii,Medium,"Matrix, Array, Binary Search, Divide and Conquer, Matrix, Matrix, Divide and Conquer, Binary Search, Array, Binary Search, Array, Divide and Conquer"
241,Different Ways to Add Parentheses,https://leetcode.com/problems/different-ways-to-add-parentheses,Medium,"Recursion, Math, String, Dynamic Programming, Recursion, Memoization, Math, String, Dynamic Programming, Recursion, Memoization, Math, String, Dynamic Programming, Memoization"
242,Valid Anagram,https://leetcode.com/problems/valid-anagram,Easy,"Sorting, String, Hash Table, Hash Table, String, Hash Table, String, Sorting, Sorting"
